ID,Label,Description
1153131019194839040,Figurative Mentions,heart attack
1158631347881070592,Figurative Mentions,parkinson
813227087507156993,Other Mentions,parkinson
1153404253752479746,Figurative Mentions,fever
811708964987699202,Other Mentions,alzheimer
1157435499629502464,Figurative Mentions,cough
1148874673502994432,Figurative Mentions,heart attack
1158858843788591106,Other Mentions,alzheimer
1153491336290607104,Figurative Mentions,fever
1158717128327008257,Health mentions,cough
1153682183149817857,Figurative Mentions,headache
905457132836978688,Health mentions,alzheimer
905523016364421121,Other Mentions,stroke
1153748792321204226,Other Mentions,stroke
1158912831871442946,Figurative Mentions,cough
1158980977919713280,Health mentions,cough
1153842423467876352,Health mentions,headache
1147164774628831234,Figurative Mentions,headache
1153266010671263745,Other Mentions,cancer
902684714842148870,Health mentions,depression
1153124506241654784,Health mentions,migraine
1148880184344551424,Figurative Mentions,heart attack
1153901888645058560,Health mentions,fever
1148386914682249216,Figurative Mentions,cancer
1153142495808761856,Other Mentions,fever
1147292405164437504,Health mentions,headache
1153862636678893569,Health mentions,headache
1159012150934953984,Figurative Mentions,cough
1153842154013200384,Other Mentions,stroke
902686811415302144,Other Mentions,heart attack
1153412275467952128,Other Mentions,cancer
1153841946663751681,Health mentions,headache
905515905815375872,Figurative Mentions,heart attack
1147299624786518017,Health mentions,headache
1153873412940533766,Health mentions,migraine
1154806046314995712,Other Mentions,parkinson
1154702783033073665,Other Mentions,parkinson
1153288601599455233,Other Mentions,cancer
903003889317941251,Other Mentions,parkinson
905555011454808064,Other Mentions,cancer
1153740553458073601,Figurative Mentions,headache
811653407127769088,Figurative Mentions,heart attack
1153762639455105028,Figurative Mentions,fever
1158302498307760129,Figurative Mentions,fever
1148386574817726469,Health mentions,stroke
1153655531212378113,Figurative Mentions,heart attack
1153988943450386434,Other Mentions,cancer
811700959755862016,Other Mentions,cancer
1148134589317038080,Figurative Mentions,heart attack
1153707577060052994,Other Mentions,depression
1154068250138947585,Other Mentions,depression
1153750878215647232,Other Mentions,fever
1147287625063194624,Health mentions,migraine
1153732460691251201,Other Mentions,parkinson
1153751843635388416,Figurative Mentions,depression
1147373249581461505,Health mentions,headache
811762136628105216,Health mentions,depression
905557743720816640,Figurative Mentions,cancer
1153900837560709120,Health mentions,heart attack
1153697955536416774,Health mentions,fever
1158356802309804033,Health mentions,cough
812603620374052864,Other Mentions,parkinson
811760083499683840,Other Mentions,depression
813160139603644416,Figurative Mentions,stroke
1153203426895040512,Figurative Mentions,headache
1153418161884000256,Figurative Mentions,heart attack
1157001232264978433,Other Mentions,parkinson
811702124572708867,Other Mentions,cancer
1153801638781440005,Other Mentions,cancer
1148872002482180096,Other Mentions,heart attack
811709551112318976,Other Mentions,cancer
1155110017684639744,Health mentions,fever
813247997559664640,Other Mentions,stroke
1153902777594241025,Figurative Mentions,heart attack
1158916715176189952,Health mentions,cough
905543884305989635,Other Mentions,cancer
811664906500112384,Figurative Mentions,heart attack
1153482277445181446,Figurative Mentions,heart attack
811699157249339392,Other Mentions,cancer
1154628548822523904,Other Mentions,stroke
1147395261020291078,Figurative Mentions,headache
811678394798788608,Other Mentions,alzheimer
1153212469827051520,Figurative Mentions,fever
813224454125862916,Figurative Mentions,stroke
1153525266284797952,Other Mentions,cancer
1153667091356147712,Figurative Mentions,heart attack
1153493585876135936,Figurative Mentions,heart attack
1147330059109376000,Figurative Mentions,migraine
1153554912891981824,Health mentions,depression
1153426954869248002,Other Mentions,headache
1158924743178956800,Other Mentions,cough
812798853418283008,Other Mentions,parkinson
1148216909571284992,Other Mentions,alzheimer
1153907211522805761,Health mentions,migraine
1153812517870694406,Health mentions,migraine
1158893355876659200,Other Mentions,parkinson
1158963746217218049,Other Mentions,cough
1153552456267157514,Health mentions,headache
1157431686340206592,Other Mentions,alzheimer
1147035315284017152,Health mentions,migraine
1158743753340833793,Figurative Mentions,cough
1147277182890315776,Other Mentions,headache
1148135782449684480,Figurative Mentions,heart attack
1147162324748259328,Health mentions,headache
813176078193819648,Health mentions,stroke
1148236754610208768,Figurative Mentions,heart attack
1153087295874109441,Figurative Mentions,depression
1153903189084651521,Figurative Mentions,migraine
811705691752792064,Other Mentions,cancer
1147241461211181056,Other Mentions,headache
811769476500684804,Health mentions,depression
1153825879027417089,Figurative Mentions,cancer
1148185592410382336,Other Mentions,depression
1148754362531045376,Health mentions,cancer
1153721513742409728,Other Mentions,stroke
1153617624460382208,Figurative Mentions,fever
902668473226035200,Other Mentions,alzheimer
902666827720949762,Other Mentions,alzheimer
1153631908040982528,Other Mentions,alzheimer
1153824713124151296,Other Mentions,stroke
1153472100792975362,Other Mentions,cancer
813194635002736640,Health mentions,parkinson
1153275630877851649,Health mentions,stroke
811769048027439104,Health mentions,depression
1153506418793672704,Figurative Mentions,depression
1158570334326534144,Health mentions,cough
1154025492703522819,Figurative Mentions,fever
1147180158081785856,Figurative Mentions,headache
902657156008304645,Other Mentions,stroke
1153549172915572736,Health mentions,fever
811646444583190530,Other Mentions,heart attack
1156913367615004672,Other Mentions,cancer
1153818631815385094,Other Mentions,stroke
811778335797821440,Health mentions,depression
1155979854375874562,Other Mentions,parkinson
1158389613666455552,Other Mentions,parkinson
811762012703326208,Health mentions,depression
905526890819149825,Figurative Mentions,heart attack
1153721259697549313,Other Mentions,stroke
1153464152507256834,Health mentions,stroke
1158881510025355264,Health mentions,cough
1158179016890888192,Health mentions,parkinson
1147180778335289344,Figurative Mentions,headache
1153405102201479168,Figurative Mentions,depression
1154034250124972034,Other Mentions,parkinson
1158968654408667136,Health mentions,cough
1153481872833437697,Figurative Mentions,fever
1153679984856379392,Figurative Mentions,fever
812833657920618496,Health mentions,parkinson
811666371847323648,Other Mentions,alzheimer
1147480802776760320,Figurative Mentions,headache
1154002361712594944,Figurative Mentions,depression
1153701283011923968,Health mentions,stroke
1153798022855196674,Other Mentions,alzheimer
1153879862131810306,Figurative Mentions,depression
1154574827560349696,Other Mentions,alzheimer
1153799731631382534,Other Mentions,cancer
1153799335445876736,Health mentions,migraine
1148201394983317504,Figurative Mentions,stroke
1154065548239605760,Figurative Mentions,fever
1153623588970336256,Health mentions,fever
1153841419917901824,Health mentions,headache
1153662238273757184,Figurative Mentions,depression
811698913040330752,Health mentions,cancer
1148219204870520833,Health mentions,heart attack
1153557002880258048,Health mentions,fever
1154057404444622848,Other Mentions,migraine
1156948432344371202,Other Mentions,parkinson
1157128727744196608,Other Mentions,parkinson
1153403530885181441,Figurative Mentions,depression
1153692703319891968,Other Mentions,migraine
905543309162110976,Other Mentions,cancer
1153145037280223238,Health mentions,stroke
1153633968505458689,Health mentions,migraine
1153555859303292928,Other Mentions,cancer
1153264705613512705,Other Mentions,heart attack
1153087004671975424,Health mentions,stroke
1147169872327168000,Figurative Mentions,headache
1148864764992507904,Figurative Mentions,heart attack
1153517735835398145,Figurative Mentions,heart attack
1153877417552990208,Health mentions,depression
1153695681552367616,Health mentions,migraine
811760017275654144,Other Mentions,depression
1153471512885620741,Figurative Mentions,headache
1154543538442555392,Health mentions,headache
905517345300414466,Other Mentions,alzheimer
1147356291070943232,Figurative Mentions,headache
1148832364707139584,Other Mentions,depression
1154118982972190724,Figurative Mentions,heart attack
1158885432597180416,Health mentions,depression
1148377976993722369,Health mentions,heart attack
1153978406452846592,Health mentions,parkinson
1153715627351138304,Figurative Mentions,heart attack
1153220050221969408,Other Mentions,alzheimer
1158990701939421184,Other Mentions,cough
1154443134463614977,Figurative Mentions,depression
1153514034102243328,Health mentions,depression
811767772103446529,Health mentions,depression
1148292686505488384,Other Mentions,depression
1157140457308217344,Other Mentions,cough
813188897006096384,Other Mentions,alzheimer
1148388823069581313,Health mentions,stroke
1153663558774902784,Figurative Mentions,migraine
1153996466559639552,Health mentions,headache
1158647970931314688,Other Mentions,parkinson
1153816537628721152,Figurative Mentions,fever
1153271326532128769,Other Mentions,depression
1154089361408790528,Other Mentions,fever
1153410567312498688,Figurative Mentions,headache
1148255949158789126,Other Mentions,parkinson
1147155047257694208,Figurative Mentions,headache
1147242243671171074,Other Mentions,migraine
1158781951823765505,Figurative Mentions,cough
1147222860441804801,Health mentions,headache
1157109761441054721,Figurative Mentions,cough
903024936066834432,Health mentions,depression
1153818156835602432,Health mentions,headache
1153411423466414080,Figurative Mentions,depression
902718694417149953,Other Mentions,cancer
1154065634294030336,Figurative Mentions,cancer
1153614144689459200,Other Mentions,alzheimer
811684666981974018,Figurative Mentions,heart attack
905539828724506624,Health mentions,depression
1158183371320832001,Figurative Mentions,cough
1154069811514826752,Figurative Mentions,fever
1159012859675860993,Other Mentions,parkinson
905488812112961537,Health mentions,alzheimer
1153827376226164736,Health mentions,fever
1153780844584157184,Health mentions,fever
1153844594565513216,Health mentions,depression
1148372479464935425,Other Mentions,depression
1155002898096492544,Other Mentions,parkinson
1153983651165671424,Figurative Mentions,fever
1153729891839479808,Health mentions,fever
811676252390072320,Health mentions,alzheimer
1154824610115756032,Other Mentions,parkinson
1153517608571998208,Other Mentions,parkinson
811774170241581056,Other Mentions,depression
